Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDO01,OUT017,985.2487931805117
FDJ02,OUT013,2268.8311485815993
FDQ04,OUT018,232.97068448950995
DRL47,OUT013,1893.8938862977611
FDZ32,OUT035,730.8944698245814
FDC35,OUT035,2220.4001429228974
FDX14,OUT045,1801.9740024252897
FDZ35,OUT013,1590.0438760186971
FDL14,OUT013,2386.99653380583
FDO04,OUT049,881.9904383404373
DRK11,OUT017,1236.307411921969
FDB44,OUT018,2899.1451320944216
FDZ50,OUT049,2923.752183306038
FDI12,OUT027,1827.7861553179282
FDU43,OUT017,2642.180647364072
FDD58,OUT010,1244.068502330385
FDB27,OUT017,1921.1338196243414
FDB04,OUT018,984.3304690273235
NCO17,OUT013,1782.3928005919552
FDL12,OUT017,0.0
DRJ13,OUT049,2507.747054595955
FDD57,OUT045,2204.2472310624817
FDW19,OUT035,804.3153330609584
DRD27,OUT018,1191.953707188757
FDH27,OUT027,2673.6965487873567
NCW30,OUT027,4482.831644811855
FDR40,OUT018,908.9276855542957
FDG05,OUT013,2387.6782815496645
NCY41,OUT019,0.0
FDI38,OUT018,2887.2378531076993
FDR20,OUT046,438.1839640867347
FDE09,OUT017,592.6510223547939
FDN50,OUT019,485.2551733898308
DRF27,OUT045,3047.984287463629
DRF51,OUT013,460.6356948425546
NCO02,OUT019,0.0
FDB51,OUT027,1385.5981009831776
FDJ50,OUT013,743.1410956690943
FDN52,OUT013,1251.4536827700704
FDX14,OUT013,1100.0704961394567
FDT27,OUT019,2643.8971190222346
FDV10,OUT013,586.4081169008659
FDU33,OUT046,395.24094389457423
FDU58,OUT046,2640.1486466012666
NCP42,OUT027,3470.073515946524
FDL51,OUT027,3820.4869156307086
DRH15,OUT027,1099.9788473335248
FDU16,OUT017,276.1085496056694
FDW15,OUT017,1265.6306794141838
FDQ44,OUT045,2599.0414859221455
NCI06,OUT027,3231.6345144203588
DRK23,OUT019,2859.4454040150376
FDC28,OUT035,722.1331000274095
NCY17,OUT019,0.0
NCV05,OUT018,2005.8796790248307
FDM34,OUT019,1001.2366416562363
DRD60,OUT027,3287.924529757476
FDT38,OUT046,1048.3034077488028
FDQ57,OUT018,1865.8403708818332
FDE59,OUT027,973.117096053953
NCM43,OUT046,2262.095421845952
DRI51,OUT049,2689.1648984723124
NCG30,OUT017,821.3660081123217
NCK54,OUT035,820.1109503032549
FDQ16,OUT019,662.5811022284233
FDI36,OUT013,3032.8790747700386
FDX16,OUT027,2747.0707176013166
FDA34,OUT046,2420.459774753519
FDJ48,OUT018,3468.3663831959857
FDU47,OUT035,1203.731301791233
FDS39,OUT046,1924.3198325353296
FDD11,OUT046,3629.2642321700805
FDM16,OUT027,1616.422151597093
FDU56,OUT018,2471.0478577977083
FDQ32,OUT017,851.9045762975547
DRK35,OUT013,510.4169606094056
FDA58,OUT049,3634.074660477205
DRG48,OUT019,1188.4767509999692
FDT59,OUT010,3373.6521406318334
FDQ31,OUT019,364.5683501128733
FDS51,OUT018,599.4318449441089
FDW32,OUT027,1819.1661263657588
FDI15,OUT027,4515.643995120385
NCV30,OUT017,0.0
DRG25,OUT049,2941.16267821142
FDT02,OUT013,443.4368599772024
FDO33,OUT027,2192.2106390848057
FDP38,OUT035,0.0
FDZ45,OUT035,2105.3855218673325
NCA54,OUT027,3247.0419263054955
FDU33,OUT017,0.0
FDN58,OUT017,2578.198963109746
FDI05,OUT045,1853.604924506526
FDM57,OUT019,245.88902087744827
NCS42,OUT027,1805.760872750594
FDB57,OUT045,4203.488530491271
FDC03,OUT045,3759.9217697555723
FDZ58,OUT013,1804.7945685503346
NCK29,OUT045,2568.1276437134184
NCR53,OUT045,4139.144375642893
FDE26,OUT027,2671.0177828313954
FDU52,OUT049,2402.6269869284624
FDE41,OUT027,1763.8574084610427
FDU38,OUT018,2550.3167237710695
FDA52,OUT017,1657.67910926496
FDW46,OUT046,755.2145865088169
DRI59,OUT035,2547.300910226235
FDT38,OUT035,359.5542432132406
FDL33,OUT018,2645.5418879319823
FDQ01,OUT027,4387.299186516506
FDJ08,OUT046,2648.2618610209465
FDQ47,OUT049,554.0352600282404
NCZ18,OUT013,3788.8612848111625
FDE29,OUT017,0.0
FDF10,OUT027,2722.3037623731416
FDC48,OUT049,1315.6676598154172
FDY58,OUT013,3489.5550821898414
NCX30,OUT010,3634.08081963714
FDV11,OUT013,2701.037829424413
FDT46,OUT046,468.6001301840006
DRD01,OUT019,0.0
FDQ11,OUT013,3945.8565351289435
NCM41,OUT017,340.5820346281016
NCC55,OUT013,473.42345700001897
FDG45,OUT027,3726.7954857443037
NCQ54,OUT049,2653.956895889356
FDM34,OUT045,2698.5595689275597
FDD17,OUT019,2647.1671894039555
FDN38,OUT027,4344.5853137776285
FDB53,OUT018,1941.4047646937415
NCL06,OUT035,3110.2983583696023
NCV18,OUT019,171.33108591918608
FDX25,OUT013,2789.120730280929
FDB39,OUT046,558.3944337027551
FDC33,OUT049,3119.168412427367
NCO14,OUT018,298.21551175930654
FDA58,OUT027,4099.834519711565
NCQ02,OUT017,1811.2813096880836
NCR53,OUT017,2386.8021932439406
FDN52,OUT046,1075.4248126960993
FDG26,OUT046,3712.5762648556556
FDE23,OUT027,1207.4350163317667
DRI37,OUT013,819.5002314391586
DRH37,OUT018,2207.117283611753
FDO01,OUT035,1091.088530914074
FDK45,OUT049,1787.7989364811474
FDP23,OUT049,3396.87602376659
FDM33,OUT035,2445.6917614139693
FDD36,OUT017,766.6351722248128
FDL56,OUT017,186.36789256918382
FDT27,OUT010,3443.9687261851213
FDG52,OUT017,0.0
NCL42,OUT035,2844.9724440003356
DRJ24,OUT046,2565.8823689865258
FDV38,OUT046,508.7896413075705
FDT35,OUT045,3366.7795165155712
FDY51,OUT045,4074.7620004070795
FDC37,OUT017,547.1623434742851
NCP43,OUT013,2766.6099983511194
FDO33,OUT045,2408.1509092724846
FDW04,OUT018,1682.0891538403648
NCC31,OUT046,2115.0734692127753
FDK22,OUT049,3387.421285278664
FDJ50,OUT017,0.0
FDV13,OUT017,338.23601620632326
DRL60,OUT017,1255.5558647265916
FDW03,OUT017,547.5091052536609
FDY27,OUT035,1790.331689771423
FDB39,OUT027,1273.3240754367798
FDU59,OUT045,3171.8965590489806
FDZ57,OUT049,2087.016738139251
FDO21,OUT049,3581.9867594201005
FDS43,OUT018,2551.3873201677834
FDU28,OUT010,2712.3444075189564
FDC51,OUT010,1700.526012762306
FDW16,OUT010,1231.9314913638664
FDP32,OUT010,1650.0565795713628
FDB60,OUT019,1993.6352839520805
NCQ30,OUT046,1566.6532140786348
FDD26,OUT049,2922.4967533161453
FDI44,OUT045,1859.578582626842
DRH23,OUT046,522.7742292099356
FDO44,OUT046,1393.8281029739665
FDG04,OUT046,2635.992699548755
FDM32,OUT027,1877.4727535170623
FDM09,OUT013,2588.796844874767
FDZ47,OUT013,1506.4244851391359
FDM40,OUT027,2606.683781237085
FDY48,OUT017,481.6167314179911
NCM30,OUT045,1336.4115489598698
FDX36,OUT010,3242.2173838113267
DRF03,OUT017,0.0
FDN51,OUT049,4130.079742347903
FDM57,OUT049,1359.3593012111305
FDB35,OUT049,1508.6715679761037
FDY13,OUT027,1645.149214703497
FDA37,OUT017,883.4445411094184
NCX53,OUT017,1130.247742137466
FDD59,OUT018,900.4945632507097
FDX10,OUT019,0.0
FDC03,OUT018,2686.1607870190455
FDW43,OUT035,2624.4845244724147
FDW10,OUT046,2452.1094569637826
FDY14,OUT027,4513.882270203538
FDV43,OUT045,1367.6327767683233
FDO40,OUT013,2277.0873690852786
FDP46,OUT027,1839.305709567774
NCE43,OUT019,1527.7010020591533
FDD05,OUT035,920.136724755017
FDJ60,OUT010,2369.0193902990395
DRE27,OUT018,1063.0674522144436
FDO11,OUT035,2979.321598269833
DRG11,OUT027,2074.191569822091
FDK33,OUT010,3119.301434464387
DRM23,OUT045,3300.7446140060165
FDJ02,OUT027,2770.280190661513
NCZ05,OUT045,2286.634549467957
NCL30,OUT013,1895.985426827132
FDZ19,OUT018,2292.7895663520576
FDM45,OUT049,1916.5234593666519
FDO36,OUT046,2514.802489873162
NCK31,OUT045,1466.900315135148
DRJ37,OUT045,3054.6766090463443
FDP24,OUT018,1479.5401233402335
FDF46,OUT013,1682.6409494414293
FDX46,OUT019,0.0
NCL18,OUT045,3655.066582812364
FDJ26,OUT013,3272.0999041324594
FDJ07,OUT045,2468.103508251301
FDY15,OUT013,2343.744217643676
DRG01,OUT045,1843.0900999753594
FDF58,OUT045,1700.0759298934245
FDZ14,OUT019,867.379946791214
FDP31,OUT049,1048.7667103335843
FDH45,OUT013,605.7909203676645
FDA09,OUT010,2491.970956440404
FDW31,OUT035,2168.119094632979
FDA57,OUT046,354.99543023666047
NCE55,OUT035,1737.5445887884252
FDC17,OUT019,2270.3697571710672
FDC59,OUT013,975.4061195081613
FDA22,OUT013,2510.233161910912
FDK52,OUT035,2529.5451708075507
NCM26,OUT046,2105.11058313827
NCT53,OUT035,1604.127000247032
FDW45,OUT018,1943.431828166198
NCI18,OUT035,2520.247756688341
FDE38,OUT018,2154.206912385087
FDF08,OUT019,363.08913739831587
FDY58,OUT010,3317.4235174301302
FDF58,OUT019,0.0
FDX39,OUT017,2213.138058941682
FDB44,OUT049,3302.1099009416357
FDF28,OUT013,1940.19305042807
FDE39,OUT013,1739.05943169274
FDT37,OUT018,3560.4091658877696
FDZ45,OUT017,1985.3863082422467
FDO40,OUT035,1392.0496837553965
FDM57,OUT027,1790.7056850965673
DRG36,OUT017,1549.11813547551
FDY36,OUT010,873.0202230986215
DRL60,OUT027,2791.6044743439597
FDS25,OUT019,632.7431294843718
DRF49,OUT027,2152.7862271285703
FDP16,OUT045,4517.244935634925
FDS60,OUT049,2857.5078810547366
FDU15,OUT027,1074.2640954857434
FDK43,OUT046,1677.0232140153676
FDN25,OUT046,641.7914775294703
FDE53,OUT049,1649.4312974516833
FDB22,OUT013,2309.5280089953176
FDE39,OUT017,746.5829793017401
FDX35,OUT035,2584.7667908588755
NCG54,OUT049,2641.018632860827
FDH27,OUT035,1282.4653656831088
NCK42,OUT013,3281.2108085158343
FDS25,OUT049,1703.6231694978105
FDI10,OUT018,2322.171329301502
FDU35,OUT035,564.8964490222734
FDI04,OUT017,2030.3143339767685
DRK23,OUT035,2933.7516507212804
FDB53,OUT019,1180.087422489809
FDY02,OUT049,4116.846510508365
FDM60,OUT035,0.0
NCJ31,OUT010,3388.386549720717
DRP35,OUT017,854.7082006153396
NCQ30,OUT018,1512.9215365814234
DRL11,OUT010,2198.6859722598965
FDU01,OUT013,2875.5222355918067
FDR39,OUT035,1842.0659988692005
FDO08,OUT046,2322.531816161676
FDC02,OUT045,4752.912260924967
NCZ29,OUT035,1005.2312252264655
FDF29,OUT010,1844.2971999084712
FDZ23,OUT017,1857.3952620466516
NCU53,OUT018,2160.8238258507245
NCW30,OUT013,3943.944448566943
NCM26,OUT027,2860.592878671632
FDV50,OUT027,2309.147728776381
FDW15,OUT049,2342.413057606189
FDI35,OUT027,3279.921521981887
FDO11,OUT017,2817.26643903092
FDN48,OUT046,1132.276647237868
NCA17,OUT049,2362.693138480894
NCN54,OUT013,1176.4323130680787
FDP22,OUT013,721.3782577573147
NCB54,OUT035,983.462315751689
FDD08,OUT045,1255.3920199239165
DRM48,OUT010,250.48844358260794
FDG41,OUT027,2174.2641833332236
FDE44,OUT027,1137.7520380276128
FDE26,OUT035,1246.9488138659708
NCS38,OUT013,1691.9237406644788
NCJ54,OUT018,3215.201226966121
FDI40,OUT019,464.77427917868954
FDN45,OUT018,3089.6048540919455
FDU43,OUT046,3493.0519623405944
FDI04,OUT010,2844.6911522001483
NCC07,OUT018,1265.1941033562562
NCC07,OUT019,595.7233205043576
NCD18,OUT045,4276.667995756095
FDU55,OUT035,3069.9041892966616
FDX59,OUT035,0.0
FDR52,OUT049,3020.3084446701487
NCP17,OUT013,923.4743546111476
FDQ32,OUT045,2635.317318949077
NCT17,OUT049,2940.0605178489805
FDO10,OUT049,977.2398685844455
FDE32,OUT049,591.618772007705
FDN44,OUT045,3149.724748971006
FDH02,OUT035,456.9383075852729
FDK60,OUT013,1494.0775345513248
FDS24,OUT019,336.5103083105423
FDL03,OUT010,2897.3779587726694
FDB46,OUT027,3767.1610359303177
FDO48,OUT049,3542.4122116758936
FDZ39,OUT049,1693.6224495892984
FDT02,OUT027,992.2851576400553
FDC50,OUT013,1363.5569918820274
FDP39,OUT035,0.0
DRG15,OUT018,516.3395715841307
FDP10,OUT018,1207.8748911802104
FDF53,OUT027,3310.069040649605
FDN34,OUT045,3383.3670848435377
FDK02,OUT045,2526.97889950681
FDC23,OUT045,3444.6342728915843
FDJ10,OUT019,1096.8084409948842
FDE53,OUT035,697.282124758307
FDR25,OUT035,3200.6617315595304
FDW50,OUT046,2268.987230591574
FDS09,OUT049,835.483318156239
FDW49,OUT010,2497.8624129609525
FDU51,OUT046,2524.2319008150225
FDF28,OUT018,1629.2831277912956
NCY30,OUT018,2431.6037806669246
FDD44,OUT045,4744.036751880339
FDX09,OUT017,1638.1516179063838
NCF30,OUT013,1855.8183788725291
FDZ50,OUT019,1852.988867615184
FDW37,OUT013,1339.3943108361618
FDD11,OUT049,3984.752525825048
DRH39,OUT018,779.4189611686816
FDA36,OUT049,2886.157696348504
NCG43,OUT049,1452.6129808044716
FDF02,OUT035,623.7367299105481
FDP57,OUT027,2021.3051620769274
NCE42,OUT017,2536.880831753124
NCR38,OUT027,4352.286222894221
FDP03,OUT019,909.8981282527166
FDO51,OUT035,0.0
NCQ42,OUT046,1716.277759477738
NCM41,OUT046,1128.96509129454
FDH48,OUT027,1747.5085824599428
DRF60,OUT046,3378.5336889743776
FDJ27,OUT035,631.8948804902157
FDQ14,OUT013,2255.9681009647193
FDN27,OUT017,770.5153392832417
NCQ02,OUT046,2654.2300069711964
FDJ33,OUT049,1979.319870945992
FDP07,OUT027,3476.234576805322
DRE01,OUT049,3717.800817918049
FDU36,OUT045,2217.5011867944577
FDL28,OUT017,2489.860836120006
NCX53,OUT046,1924.8260205276129
FDZ39,OUT013,1606.2090161986416
NCP42,OUT013,2968.6394660191054
FDJ14,OUT035,332.68627361944345
FDK04,OUT049,858.5085150793166
NCC19,OUT017,1889.6036739908286
FDS09,OUT018,437.13456735934597
FDZ02,OUT046,1289.6102491812198
FDD35,OUT018,1505.4869879677153
NCY42,OUT017,1135.92896003623
FDB05,OUT045,4495.47987895301
FDF20,OUT035,2075.836416776785
NCO41,OUT018,1134.353162067293
FDC40,OUT027,1711.388363517408
FDV58,OUT045,3736.259345493627
FDZ57,OUT045,2739.0273124182004
DRM35,OUT046,2478.8030014684373
DRN36,OUT018,1078.6584944071292
FDQ13,OUT046,1017.927971118188
DRO35,OUT010,1542.4151491656503
NCD43,OUT035,663.4336504006842
FDA51,OUT018,1377.2482995991468
NCX17,OUT027,4048.53220206643
NCZ17,OUT049,608.0402104859859
FDR11,OUT027,2920.3689193242844
FDW34,OUT049,3797.256409295118
FDN50,OUT017,395.9090949620586
FDS09,OUT046,503.4409112199919
FDS48,OUT018,1972.8092242533694
FDL44,OUT049,2574.0930555539453
DRF48,OUT018,2516.630366743404
FDA14,OUT018,1937.8124652409879
NCD30,OUT049,1535.669916752342
FDI16,OUT017,0.0
NCG06,OUT035,3071.8699049685692
DRZ24,OUT035,877.6789695424868
NCS17,OUT045,2150.475065655717
FDB37,OUT045,4505.788006462014
FDE10,OUT035,1070.5632063551875
FDC57,OUT045,3720.2060884431066
FDM12,OUT018,2582.7865994749645
FDE24,OUT049,2184.329590219828
FDW22,OUT045,4148.100094162615
DRD01,OUT027,1297.6375757541173
NCZ18,OUT027,4320.233789602895
FDN49,OUT045,1332.796615849129
FDR22,OUT035,860.0763825327831
FDV08,OUT019,0.0
FDY39,OUT046,2620.426129593843
FDV36,OUT049,1988.6864362151155
FDO60,OUT045,1392.7684299217944
FDU04,OUT027,2341.563970985044
FDR20,OUT027,1223.3333085565755
FDW19,OUT019,710.7309382028288
FDU40,OUT049,3058.0919448089135
FDK15,OUT045,2168.2888262135166
DRF15,OUT035,1408.1378462933917
FDQ25,OUT017,1642.8795810573884
FDI48,OUT019,0.0
FDS49,OUT046,875.9218847243483
FDV22,OUT046,2224.568045825621
NCV42,OUT046,1394.0462868060495
FDX26,OUT046,2563.1709371555116
FDI33,OUT018,1020.5093323446326
FDZ14,OUT049,1934.647123884155
FDG10,OUT013,845.4905417947721
FDM38,OUT018,412.5133446338459
FDG26,OUT027,4433.757763132326
FDH46,OUT035,647.395344761042
FDN13,OUT018,1131.2144498977723
FDU57,OUT035,1381.3756995551976
NCI06,OUT046,2494.833889479856
FDM38,OUT045,1508.144591475313
NCG42,OUT010,1758.3663649563787
FDL39,OUT045,3527.1825407916767
FDT31,OUT019,1952.7943870063882
FDV59,OUT013,3302.8532018182395
FDB49,OUT035,637.4810612836682
FDD58,OUT049,1574.542596869298
DRN59,OUT046,397.82393668165605
FDX48,OUT049,2461.6522808589743
FDQ11,OUT049,4016.0511260380517
FDY12,OUT049,829.7548060712306
FDQ11,OUT045,4699.27827556132
DRI11,OUT017,691.8894974895884
FDY32,OUT027,2928.2257723913353
FDS51,OUT045,1621.6496466550798
FDR19,OUT010,1951.96252857137
DRB13,OUT018,2617.425516659174
FDS21,OUT035,68.14432504055549
FDQ40,OUT045,3467.2033333086765
NCE55,OUT013,2622.6081039813525
FDX43,OUT027,2974.2714816404314
FDS12,OUT049,1909.9582476071664
DRK01,OUT027,1885.8558896456798
FDN25,OUT017,0.0
FDB60,OUT046,2738.537641881212
FDQ13,OUT017,201.5071297187951
DRK13,OUT045,3711.7272138678527
DRF25,OUT018,152.9156400939828
NCD42,OUT019,0.0
FDW25,OUT045,1981.8213394594914
NCV29,OUT027,3233.47331376846
NCK42,OUT035,2371.2039084694206
DRJ13,OUT027,2890.6713289021627
DRD15,OUT017,2505.1658563951005
FDM27,OUT045,3111.7876317930313
FDZ50,OUT018,2519.161926570381
FDC04,OUT046,3484.638308247977
FDF50,OUT049,3070.401416484867
FDP15,OUT045,4682.042421053308
FDK46,OUT035,3056.223479611379
FDZ56,OUT018,2256.331867531473
FDY60,OUT049,2309.818858917197
FDB10,OUT035,2705.4774326632087
FDR57,OUT045,3141.4846330544988
FDU58,OUT049,2969.102676855824
FDH02,OUT046,1126.959545796275
FDP48,OUT013,2799.2649289477667
FDI46,OUT035,2937.4915455090722
FDW56,OUT013,2909.6389366662715
NCM19,OUT010,1507.3878463875208
FDS50,OUT027,3881.4787334058783
FDK24,OUT013,579.8171224463822
FDO36,OUT017,1703.5231498669182
FDK45,OUT027,2219.0344301209425
NCL05,OUT045,1394.8093077067751
FDL32,OUT018,1393.6381566776527
FDA28,OUT049,2027.8496905911998
FDY36,OUT018,781.9957584583153
FDP32,OUT018,1561.9369874560962
FDL50,OUT046,1665.1168686599412
DRC24,OUT049,2395.0522245807606
NCS18,OUT017,562.8725525948103
FDD16,OUT017,80.2787118918659
NCV18,OUT013,1205.005943326074
FDX07,OUT046,2635.327524423048
NCZ05,OUT027,2039.3878256527441
NCI31,OUT013,488.9860162913956
FDK14,OUT049,1298.4543689683069
NCR06,OUT045,1355.7092438169475
NCF54,OUT049,2720.704575898375
DRG23,OUT010,2046.6780423446853
FDD53,OUT046,380.8339160300675
NCM31,OUT027,2584.452805719111
FDT16,OUT017,3010.1750137161052
FDR40,OUT035,314.4543473503127
DRG25,OUT017,1772.3482856624069
FDT10,OUT035,17.676506988775145
FDY32,OUT013,2426.6044365551297
FDN50,OUT035,542.3462210503258
FDZ35,OUT019,625.8193810053563
NCP54,OUT045,2583.4313432913114
NCD07,OUT035,760.5225835253823
FDS02,OUT018,2737.7332928637843
DRN59,OUT018,354.9595847504006
DRB24,OUT013,2346.3568796992895
FDP37,OUT027,2364.4567133328583
DRB01,OUT018,2548.7223361808647
FDR47,OUT046,2742.320925904909
NCM31,OUT010,1908.6494176641136
NCF06,OUT027,4463.824793416179
NCV17,OUT027,2476.8290476576694
FDS10,OUT049,2813.700727802052
FDN52,OUT035,391.3641253916485
FDZ48,OUT013,1681.5871908538702
FDJ48,OUT049,3880.7375962733076
DRB13,OUT027,3448.1948989057582
FDV59,OUT017,2271.322404506309
FDL32,OUT035,782.1962823580088
FDZ12,OUT035,1210.7857057342608
NCR06,OUT027,1086.4642388981647
FDP51,OUT017,785.7345825117718
FDY22,OUT013,2149.1212739321654
FDZ38,OUT049,2697.205700614564
NCO54,OUT035,0.0
FDR23,OUT035,1747.1007318247266
FDM38,OUT049,874.8711273182489
FDS25,OUT013,1667.8396159274762
FDZ22,OUT013,1217.5265912759787
FDZ20,OUT019,2926.705090548996
FDD45,OUT010,1163.8158706505874
FDN03,OUT049,3944.760140199187
NCW30,OUT046,3728.93450349647
FDY24,OUT027,1292.8095714258343
FDJ26,OUT019,2269.7546906017615
FDM15,OUT049,2448.4461801451016
NCW54,OUT027,1296.9148689386748
FDA23,OUT045,2232.813318865419
FDA39,OUT019,0.0
FDZ12,OUT017,1104.747470795317
NCB42,OUT046,1515.8268215521894
FDL16,OUT046,370.99128820379883
FDO24,OUT019,1468.9466239018093
NCP42,OUT046,2713.0443787857876
FDR19,OUT018,1904.0540836991458
DRL01,OUT045,4363.965105750597
FDV37,OUT046,2831.910099246714
FDI41,OUT010,2072.9553434039954
FDF58,OUT049,998.1066297053021
NCF43,OUT018,1809.387611268301
FDN02,OUT049,3216.1234722373247
NCP41,OUT035,723.8901211796929
NCY17,OUT027,1098.535621440611
FDL58,OUT027,4597.749516573427
NCA30,OUT027,3336.3046829853392
FDE46,OUT018,1979.0924557133621
FDY38,OUT035,2650.722216628552
NCH29,OUT027,1915.0768947219985
FDO20,OUT045,4637.913634889369
FDP44,OUT018,1253.3284069022993
FDM02,OUT027,1852.9478807398154
FDJ14,OUT027,1714.53615999449
FDH04,OUT010,1177.9270162102057
DRK23,OUT046,3624.0605879150244
NCW05,OUT046,1334.4255337653121
FDF12,OUT049,2273.57449744274
FDL51,OUT019,2317.295647541405
FDN03,OUT018,3552.723612083506
DRJ37,OUT049,2346.473776195122
FDM12,OUT019,1917.876278137006
FDA16,OUT045,4126.480221623446
NCB07,OUT017,1953.1929434721187
NCI17,OUT019,373.853599403943
FDR51,OUT046,2013.5145297987165
FDJ55,OUT045,4243.067991814961
NCZ17,OUT013,506.6391858730585
FDU25,OUT013,851.4750129817676
NCG18,OUT045,2308.349277135938
DRM11,OUT017,2916.1332038102173
FDH16,OUT035,446.41858867413066
FDZ04,OUT018,563.358973578288
NCX53,OUT035,1276.5785293810823
FDX38,OUT027,1241.3275190603617
FDX09,OUT046,2442.2127700395704
NCW05,OUT018,1260.2020525740681
NCS41,OUT017,1764.6477466551096
FDI26,OUT046,2459.8474843756594
NCZ41,OUT027,2396.557825602349
NCK06,OUT046,1609.546616391899
FDX23,OUT027,1926.1607635782566
NCA42,OUT046,2149.5056949903665
FDC20,OUT049,855.6603368140368
DRC49,OUT018,1833.2216793723837
FDX01,OUT013,1745.6270980479676
FDC08,OUT045,4239.394142124403
FDC02,OUT017,2932.0046558107115
FDK10,OUT045,3503.67079862034
DRC24,OUT013,2323.254483751931
FDW16,OUT019,438.9979553693847
NCU06,OUT018,3177.6482946632623
DRA59,OUT045,3553.7253576555013
FDR24,OUT019,392.3697059728347
DRL35,OUT018,304.370911221833
FDA49,OUT013,1272.525927094668
NCC55,OUT046,253.7126910852421
DRD24,OUT019,1184.2715109166875
NCE55,OUT049,2723.9593727122137
FDT33,OUT045,3359.5149083999822
NCT53,OUT013,2462.6335033325777
FDS26,OUT046,3751.128335642359
FDL22,OUT018,1043.3752057182373
FDP44,OUT017,557.6818021201561
FDC52,OUT018,1999.2279177710316
FDI53,OUT010,2213.1460237654755
FDZ23,OUT046,2663.0225761914116
NCT18,OUT013,2764.8381041324774
FDR13,OUT046,1565.70254176056
FDB09,OUT010,1680.3310279356174
FDZ60,OUT013,1598.7249506727912
FDB11,OUT046,3217.473813531373
FDC10,OUT018,1505.361769392206
FDW56,OUT035,2029.2737902722201
FDK14,OUT027,1741.9126948002522
DRE27,OUT027,1886.7226774827614
FDA38,OUT017,2637.8040022033256
FDT11,OUT045,3658.1922911676756
FDP15,OUT035,3024.857753832397
FDV27,OUT035,431.6434255910808
FDS36,OUT027,2164.266309532106
FDY40,OUT027,1211.3289296082548
NCF19,OUT049,795.8125345656608
FDF53,OUT045,3561.9262129870403
FDS14,OUT027,2855.729625490856
FDE56,OUT046,699.5654185763415
FDZ19,OUT035,1765.5852204536695
FDZ46,OUT013,1645.7773977809702
FDR16,OUT046,3026.1474863141866
FDG29,OUT018,266.967500361523
NCE30,OUT017,2215.680234685926
FDZ40,OUT046,515.2486097709498
FDG58,OUT018,2058.3354036774053
DRH03,OUT013,1409.6422510882057
FDZ47,OUT045,2269.1979330474787
FDV04,OUT018,2059.972516937296
FDZ10,OUT018,1584.3819407616465
FDG46,OUT017,698.32274723913
NCF07,OUT045,2220.4037146749542
FDY44,OUT035,2120.851671660972
FDB21,OUT013,3647.8398677833466
FDS20,OUT035,1859.2151413394731
FDS49,OUT049,1229.8180048717022
FDX55,OUT027,3851.526234748333
NCQ02,OUT018,2534.9768948132896
FDR25,OUT013,4063.8751988126223
DRG39,OUT045,1517.2360052833847
FDB46,OUT046,3047.4382600336776
NCC30,OUT018,2416.799691910819
FDE58,OUT035,899.2536780977771
FDC05,OUT019,2045.6000827506723
FDY15,OUT046,2153.653764844652
FDG14,OUT046,2070.947090638174
FDL08,OUT049,3821.998823897935
FDQ47,OUT013,430.8690926444233
FDN12,OUT035,731.0362096408153
FDW10,OUT013,2703.0405898970803
FDD02,OUT035,865.1775742696318
FDX35,OUT010,3320.887988603725
FDT35,OUT046,2387.4135736882417
DRN47,OUT019,1782.957769196084
FDB11,OUT010,3249.858023925932
FDN20,OUT045,3320.1212238804983
FDB59,OUT035,2157.9396726973155
FDJ58,OUT045,3397.190451969478
FDU60,OUT046,2384.600863650183
FDS03,OUT049,1018.6032416098333
FDU40,OUT019,1973.6834050443413
DRH15,OUT049,687.2733070717768
FDD04,OUT027,2657.3261530399996
FDQ01,OUT046,3664.3208019632057
FDF28,OUT035,1027.0577822425748
FDD22,OUT010,1446.5466338719107
FDY19,OUT046,1546.9307967702935
FDN33,OUT035,476.79378342695236
FDV36,OUT035,1011.5624536833693
FDW01,OUT010,2101.0972368167986
FDJ28,OUT049,3019.7654730125887
FDB17,OUT035,1823.998678206668
FDM40,OUT049,2153.262742463454
FDV46,OUT045,2883.461798162989
FDQ44,OUT049,1892.3946758333732
NCD42,OUT046,296.18375232041944
DRH37,OUT046,2262.4309545000324
FDR10,OUT018,2181.2233104405223
NCD06,OUT027,1125.788367404748
FDI53,OUT046,2213.04872170369
FDG16,OUT035,2387.026288916868
DRB25,OUT046,1356.5308752428136
FDY09,OUT046,2442.6325496334975
FDX48,OUT045,3119.91086170125
FDC03,OUT010,2816.116433225654
FDT47,OUT035,561.7683255919419
FDW44,OUT027,3135.650359373063
FDT24,OUT017,54.66523354623496
FDT12,OUT019,2553.980342392515
NCS38,OUT035,766.5487312804235
FDO39,OUT035,1875.714717570163
FDA13,OUT046,291.1577371356252
FDO48,OUT035,2530.9488253816435
DRJ01,OUT017,1329.336707744149
FDD53,OUT018,234.98368554835542
NCT05,OUT049,4009.452603695683
FDQ51,OUT045,1451.2824306012772
FDU60,OUT013,2582.457708301514
FDC59,OUT046,721.3586999195413
FDP36,OUT035,0.0
NCM19,OUT017,623.6340822828806
FDL16,OUT035,0.0
FDE50,OUT018,2614.376007187793
NCR18,OUT013,626.3020414470939
NCD30,OUT035,567.9117256840855
FDH31,OUT013,1534.5571869584455
FDD56,OUT019,1651.4995529030148
FDC47,OUT049,3567.7992585219963
